hash,count
69496448,1
-1898553908,1
96727,1
114801,1
583005333,1
115,1
80218181,1
2135,1
-2070900343,1
-1243052880,1
1456998445,1
78406,1
83025,1
65964,1
85918,1
72447192,1
2501,1
77646,1
-615834066,1
3543,1
-1034364087,1
3149094,1
-1896109122,1
66300266,1
3645825,1
106940924,1
3707,1
113643,1
3558823,1
3558952,1
471465562,1
-1039745817,1
110323434,1
119839,1
3616054,1
3362829,1
2605640,1
3314326,1
-991808881,1
100,1
-1289163687,1
3139,1
636733255,1
3365,1
-330473854,1
-1881997444,1
3555,1
1827208126,1
-232973818,1
3273964,1
3083215,1
116,1
3208383,1
3649734,1
3541575,1
1422799105,1
117481,1
246043532,1
97,1
3143230,1
-1367775363,1
1349413851,1
113101341,1
3343637,1
-1323535496,1
2333,1
97536,1
93614293,1
107866,1
-1224458312,1
96748,1
3377247,1
2035477926,1
3325,1
99455,1
3195240,1
102742843,1
853982760,1
3559065,1
-1386154518,1
103051,1
-1049482315,1
110777640,1
111593474,1
-1413853096,1
3046006,1
-836041066,1
3122,1
113840,1
109642094,1
3676,1
103189,1
3560141,1
1025237382,1
3423444,1
-1253087691,1
-1278142878,1
-895471450,1
3551,1
425173953,1
84049,1
-1910986747,1
109548807,1
114066,1
2057920365,1
110327130,1
-1259490430,1
110327396,1
3521,1
97436152,1
97740,1
-327707013,1
401590963,1
-795125073,1
97921,1
2997191,1
-906277200,1
201724889,1
3138864,1
1505268886,1
113321685,1
273184745,1
3371,1
110331122,1
94851265,1
3019700,1
3357,1
-1412637446,1
97621890,1
110414,1
92611469,1
1274371111,1
-902104540,1
3194691,1
107996,1
101577,1
1987349500,1
114851798,1
3135084,1
-893329623,1
3178685,1
2129323981,1
1269934139,1
-385612055,1
756705649,1
-1413047476,1
3648196,1
-734206867,1
-891990013,1
3296597,1
115028,1
104712844,1
3125530,1
3526267,1
103308,1
2605758,1
-851179773,1
-934964668,1
-833093059,1
3007214,1
3641872,1
-1073740794,1
94631196,1
3321751,1
2695002,1
3655218,1
3739,1
3094993,1
3181155,1
687309357,1
110412,1
109770997,1
-892483503,1
-1357518620,1
113953,1
-1106037339,1
-1863356540,1
-874702523,1
3536187,1
-2118473344,1
96673,1
957831062,1
-1206128436,1
-988477312,1
103314,1
3357571,1
-1383299075,1
114832,1
3655441,1
-2043672242,1
695005277,1
-1961451168,1
121380243,1
3237472,1
3202466,1
94623429,1
2433880,1
3558940,1
2129347724,1
110136053,1
110468,1
-760334308,1
3433490,1
-787751952,1
2131,1
3194931,1
96505999,1
1762399914,1
-992171396,1
94627142,1
110628746,1
3292222,1
98030,1
-1073880421,1
109270,1
-1224334299,1
-1541571401,1
1483521852,1
-1363909376,1
3123,1
112895977,1
-2018611434,1
3575455,1
1837313567,1
3317767,1
99469088,1
102540,1
98260,1
-1396673594,1
95852938,1
2379,1
-1354665387,1
97440432,1
3530173,1
-564885382,1
15479829,1
98262,1
1080413836,1
107868,1
70825,1
-906279820,1
1080652534,1
3558941,1
-1163499437,1
3198432,1
-1409235507,1
3327647,1
92746592,1
80774724,1
110115500,1
1312635980,1
3642021,1
109435293,1
2694884,1
3019820,1
1224578480,1
3363337,1
110628691,1
102970646,1
-26651397,1
-892483983,1
3015911,1
2130,1
95858704,1
3505952,1
1125964206,1
-1073910849,1
3522537,1
349788387,1
3046237,1
-1354577971,1
3496342,1
3344023,1
109435478,1
3165449,1
921353432,1
-1102478602,1
109399814,1
111375,1
3351634,1
-867832969,1
3566226,1
-1340224999,1
-1289550567,1
106006350,1
-1211583751,1
102230,1
99228,1
67169,1
3108285,1
-1323526108,1
3159,1
3116345,1
113638,1
1240152004,1
-1067310595,1
104982,1
3198785,1
1585274261,1
-906222439,1
107345,1
-418308599,1
1916593430,1
-1907941713,1
-1357537629,1
117694,1
97793930,1
866569288,1
-1249317342,1
113641,1
115168792,1
-1663206299,1
3559070,1
3536116,1
-891889961,1
108960,1
-1077469768,1
1931185254,1
-853087702,1
1419257969,1
113097563,1
3128418,1
3139199,1
-1206404986,1
110327427,1
1230765425,1
107948022,1
94756344,1
-308532960,1
1599384615,1
-1218133446,1
-1593928786,1
113747,1
-1354573888,1
113020685,1
117704,1
105827604,1
3558817,1
1223382019,1
3117,1
-1634062812,1
98619139,1
94755792,1
104709514,1
-891974708,1
-1006205373,1
109440227,1
109776634,1
696161684,1
-1741312392,1
119527,1
104087219,1
101272,1
1064901855,1
102744716,1
-793201736,1
-1414557169,1
-1019789636,1
104824775,1
97526796,1
2365,1
103894167,1
-1224458536,1
48734730,1
3424623,1
109860268,1
104418,1
94011010,1
1942983418,1
-874517061,1
3089570,1
-400605649,1
98132863,1
-618379748,1
92734940,1
3536828,1
529694900,1
2404259,1
1366682341,1
1101962606,1
3151468,1
-734239957,1
3143346,1
1302679609,1
-208525278,1
783201284,1
94425557,1
2067251000,1
97549,1
3357525,1
3357431,1
111443806,1
1888841975,1
3648314,1
-1881872635,1
3317797,1
3641801,1
-1423004545,1
97926,1
97915,1
3151786,1
-1396440608,1
1652745754,1
-995381136,1
98629247,1
3377907,1
93500857,1
3128403,1
-858626338,1
3296907,1
-840663525,1
94099488,1
-902265784,1
114841,1
117487,1
574950805,1
1363976194,1
97288,1
-1367511940,1
113318569,1
-909324265,1
108511772,1
73,1
99151926,1
-1884319283,1
3079268,1
2185552,1
-766039779,1
-1097095298,1
-308536668,1
-1392464400,1
-1338941519,1
1269494683,1
-2069023483,1
-739545672,1
109267,1
1671892479,1
-906090782,1
-1414841810,1
-673660814,1
1655019122,1
3208415,1
738943668,1
-808719889,1
-1881583316,1
93618367,1
-275451639,1
3373707,1
3542037,1
3327810,1
2106148,1
-1049045279,1
-2140574063,1
2563,1
-2140580594,1
106845584,1
42406881,1
111502311,1
950345194,1
93819183,1
3522662,1
110337037,1
1020028732,1
-1430646092,1
111,1
94755854,1
109765032,1
1525373104,1
-795193304,1
1787472634,1
-2029640462,1
3089326,1
80072253,1
298765519,1
3560192,1
110119,1
1884238498,1
1970096767,1
-1392885889,1
-859509714,1
-816343937,1
3526266,1
-566581133,1
-1237460601,1
2559,1
-566947096,1
3135069,1
109648666,1
3649235,1
109556488,1
-1965007519,1
112386354,1
-944680244,1
109757523,1
68899,1
109624925,1
3500,1
3079282,1
113884,1
3480,1
110534465,1
-1541261133,1
89087,1
2343595,1
86942,1
103066,1
3178655,1
2172218,1
-1228751758,1
-681234945,1
-903146061,1
-2041009468,1
99047136,1
65975,1
-1206312948,1
-1074341483,1
109935,1
109770883,1
-925311743,1
3537154,1
-599445191,1
1787621494,1
-1979299807,1
1934383586,1
983923388,1
113762,1
-873694573,1
99463848,1
-793050291,1
-2109065882,1
-977125980,1
-598258395,1
110331118,1
1926124408,1
-1998712879,1
2100457676,1
3641802,1
110182,1
247086366,1
104616,1
2576149,1
-1096923041,1
3357649,1
109761376,1
86729,1
1510912594,1
-85626470,1
-1781128089,1
3452485,1
107035,1
-1522037135,1
3649297,1
3381085,1
83088,1
3565875,1
-1331696526,1
2424595,1
2136014,1
-1005874764,1
1823831816,1
103504,1
50780643,1
3655434,1
87158,1
96402,1
1531653300,1
97409,1
3645716,1
-1102429527,1
3506395,1
94432955,1
-934521548,1
-1376511864,1
3377875,1
-853259901,1
3024057,1
545152567,1
404357804,1
-427039533,1
-1052618937,1
1510912552,1
1578950742,1
2100122054,1
3214227,1
104817688,1
96852,1
3125534,1
572451845,1
919021550,1
93745882,1
-1271344497,1
96891675,1
-962590849,1
109441850,1
-1856560363,1
355299177,1
-840781965,1
-1309162249,1
-2018140840,1
-1385863765,1
-791090288,1
841192639,1
-911343192,1
3181392,1
74478,1
864822569,1
1223440372,1
68981210,1
2067296585,1
-1141101955,1
2692334,1
83955,1
419756262,1
99651,1
3415980,1
-1422950896,1
105589500,1
2118887553,1
101143,1
93014996,1
2334912,1
-502306984,1
2058210567,1
-595478869,1
3556273,1
1957573442,1
3492756,1
-995792215,1
-1621979774,1
3759,1
1427938430,1
-345265309,1
109757537,1
985871161,1
1728267095,1
75265016,1
96278371,1
3645428,1
97613163,1
98256,1
-309216997,1
117606,1
-1266085216,1
-1434683927,1
-280621181,1
1809946059,1
2471311,1
-474294306,1
106748167,1
1316693890,1
5788903,1
115276,1
3065333,1
114704,1
856777644,1
-874433628,1
259244095,1
2253,1
988117744,1
99052550,1
3715123,1
-1109881165,1
-1935718728,1
2066706113,1
92961185,1
63182268,1
2529,1
2054228727,1
86952,1
68241258,1
109776372,1
1406954414,1
2684,1
103672936,1
3211,1
94935213,1
-902197771,1
-1337619771,1
-976940507,1
3321920,1
1313021909,1
95354612,1
1542255100,1
3075952,1
-672740574,1
36476472,1
80774458,1
96511,1
-781994951,1
-1854767137,1
-1890167691,1
-2127515613,1
104580,1
75038597,1
-1354814997,1
96889,1
2553,1
99151942,1
2094648431,1
-330427795,1
88775,1
92762796,1
-1867885268,1
1769018533,1
83548945,1
-1689201074,1
94925402,1
-231549732,1
-992105087,1
97705513,1
-1897195440,1
1116313165,1
65298593,1
1090493483,1
3433178,1
3645646,1
-1408417002,1
658336826,1
106916,1
93223301,1
-965481915,1
72562,1
-728412522,1
3059460,1
3377192,1
3292052,1
103910395,1
98533882,1
-737604418,1
-862428708,1
-1420601579,1
72752,1
113405357,1
-612600935,1
109522647,1
2067300293,1
-375214647,1
-892481564,1
97445748,1
-1572068756,1
-948576578,1
-2126374041,1
109265,1
-1798461621,1
2373,1
-1640863024,1
65,1
1172818164,1
545156275,1
446947490,1
-982544098,1
3552336,1
1657533362,1
1996548666,1
-500990035,1
3552429,1
-1263721964,1
-902311155,1
3194850,1
93610800,1
3029889,1
3327612,1
-1298413200,1
3571369,1
3020043,1
108685619,1
-976943172,1
109850693,1
-1221144061,1
225381424,1
93922241,1
3027034,1
-1380798726,1
-518198189,1
-1392832198,1
3357441,1
-683298241,1
3387347,1
1038198107,1
-1380616235,1
102846057,1
63344213,1
-539664771,1
113097959,1
-1350066519,1
3035641,1
-974014279,1
106069776,1
100571,1
92944859,1
1994967539,1
882745396,1
102204227,1
-1183789060,1
-982936170,1
-428842222,1
170546243,1
-771931670,1
3417674,1
3198773,1
96586,1
860524583,1
1825779806,1
3314136,1
111185,1
1203024023,1
1741803213,1
-1777103175,1
110364486,1
80623,1
76558427,1
-1102877155,1
113107383,1
-103815463,1
288459765,1
93610387,1
2987354,1
1289636286,1
-2118893617,1
-1068531200,1
109651596,1
67645097,1
-906226001,1
3198960,1
995096143,1
1360092875,1
-2090390075,1
-938103600,1
-905723276,1
113313666,1
-894674659,1
108668202,1
-1323264820,1
109399969,1
72437,1
93818879,1
95845290,1
110358814,1
-1733988983,1
1543160040,1
93113560,1
2508,1
113886,1
109764840,1
94005313,1
65921,1
95779384,1
-1278514320,1
-792933884,1
-2061942835,1
281977195,1
9946798,1
553970892,1
3075958,1
2107186210,1
3635,1
-541207418,1
93927806,1
-1039690024,1
3456,1
97425,1
-1087365524,1
2046922878,1
109323182,1
-1249497167,1
2798,1
-1291322268,1
1432511431,1
-1300557247,1
1520106178,1
3327765,1
99151507,1
1318073018,1
-6607830,1
-1881886512,1
-317615739,1
-919834586,1
110339504,1
109400042,1
218164539,1
-1243425868,1
3143098,1
671680298,1
109314361,1
1008394114,1
3742,1
-934971477,1
-1404143185,1
995542611,1
83769013,1
3046161,1
102857459,1
3092207,1
109850352,1
109,1
3148863,1
-1354853519,1
95858532,1
-891066270,1
1261921385,1
-991716523,1
3045982,1
-864995257,1
443330563,1
-979803312,1
-618144296,1
1849845423,1
-1237019925,1
3169245,1
-793000992,1
3790,1
3287941,1
-138151554,1
1742667891,1
-263948566,1
-968986705,1
346621323,1
102204232,1
3545,1
-778804728,1
-1367774164,1
-982345714,1
3649490,1
2462668,1
104991738,1
116103,1
103324392,1
-15423073,1
74100060,1
1267501486,1
102974381,1
-808297611,1
3529466,1
63058797,1
1080382802,1
-843188561,1
1671386080,1
3496350,1
3059428,1
3195115,1
1833230003,1
-675252731,1
106748362,1
-224439084,1
3569038,1
1834510612,1
-1412808770,1
-318264286,1
3370,1
2138272560,1
-2127832817,1
3143097,1
108875245,1
2368490,1
71338276,1
93929449,1
-1253046378,1
-995350384,1
-339967584,1
795847812,1
1393975055,1
2605511,1
3291998,1
106858757,1
-2029647140,1
94011321,1
-1040171424,1
-1242830710,1
768737295,1
3089282,1
-1131353987,1
-95295612,1
3540994,1
-1221253605,1
-1852747022,1
98708951,1
107877,1
3313815,1
2134666844,1
-1339453732,1
-222715109,1
98619021,1
109586094,1
3565975,1
-1240337143,1
112903375,1
1937372451,1
109871,1
-860970343,1
99044836,1
-2000515510,1
-493895205,1
-1068259250,1
-2140905505,1
3314342,1
-985774004,1
94005650,1
3005690,1
111427555,1
-1281860764,1
3347397,1
3322092,1
94928889,1
-1255142156,1
3138990,1
466131026,1
3318169,1
-720572452,1
-1068320061,1
-889606269,1
3020260,1
-1274319797,1
1603019031,1
-1106172890,1
-436781190,1
-1086515743,1
-1851104309,1
80774755,1
-1764325378,1
-1281854725,1
-1106574323,1
1757705883,1
-1263170109,1
93921962,1
113318802,1
341388460,1
-560272591,1
115029,1
3571837,1
2096979739,1
3552428,1
117910,1
-522328435,1
2092813,1
293482223,1
108386723,1
3552391,1
-1010579351,1
104086727,1
-1374176572,1
-1354571749,1
-74168508,1
-1217482369,1
-1769389658,1
203746576,1
3649700,1
110640728,1
3321596,1
698152482,1
-318247670,1
3089017,1
3556327,1
107348,1
790035214,1
109627663,1
2092627105,1
3181277,1
1415146767,1
-1096923265,1
-207088842,1
-1807790048,1
3505966,1
3213995,1
385966481,1
-1110061110,1
-703475078,1
-902286906,1
3649482,1
-1541964940,1
94104465,1
103299,1
3530753,1
110621496,1
3321548,1
50834473,1
3015894,1
1114620501,1
3612236,1
838887168,1
3002775,1
1091761859,1
-1377881982,1
-1055225904,1
-547482624,1
-2132512396,1
98347461,1
915429645,1
-209914023,1
85616120,1
-1818277237,1
64266207,1
3318015,1
1986762265,1
-1897185151,1
-1811304291,1
97536216,1
1809934711,1
3020105,1
-677145915,1
-2099921892,1
466743410,1
3135580,1
81875640,1
3571471,1
105113,1
466885788,1
409389329,1
-903568157,1
98882,1
3029653,1
686445258,1
2378,1
-1672520799,1
3524225,1
-677662361,1
2024256493,1
79698418,1
99044842,1
-1059117320,1
92611485,1
3296579,1
-678838259,1
-2013264328,1
-1831583169,1
3173137,1
-903576723,1
-414864193,1
-2132311204,1
2605629,1
3208732,1
1528019698,1
99644,1
2575925,1
-1217026176,1
3641764,1
83,1
-897087173,1
-881112188,1
239648712,1
99,1
109757398,1
3446818,1
114721,1
113622,1
3181394,1
-791086575,1
1066895253,1
96860,1
-1893554493,1
3314000,1
1202692986,1
-862878456,1
3154575,1
-1074026988,1
110339486,1
-1949060397,1
109413398,1
-718006764,1
-320336647,1
-132850417,1
109413361,1
-1146830912,1
-1896986903,1
3304,1
3267882,1
1153217225,1
2751571,1
1400608931,1
110124355,1
3023841,1
71,1
-1703820444,1
-315615134,1
-1167640370,1
-899764952,1
109865994,1
3416218,1
-1131623067,1
-1298662846,1
3506511,1
109399852,1
2114428481,1
3026556,1
108401386,1
3415681,1
93502036,1
102738331,1
-1243000084,1
-1008851410,1
3343854,1
-1263184427,1
3540684,1
2225373,1
3333041,1
819499103,1
3198564,1
109854618,1
-1380919269,1
3377194,1
-1221178642,1
-902327211,1
3559882,1
111428312,1
3237203,1
-706082363,1
-1224506590,1
-925408804,1
1355153608,1
-795224735,1
79430,1
3194991,1
-1357520532,1
-1392504806,1
109522992,1
-565986953,1
-2008465223,1
113311868,1
99469071,1
-907690001,1
3351579,1
69574509,1
109642078,1
113008383,1
-309490356,1
-568102183,1
-1354571089,1
942033467,1
-1205954495,1
-810990207,1
2715,2
102984952,1
83500,1
-829098137,1
67899228,1
-1965615147,1
114717,1
114252,1
-191012642,1
107159,1
93998129,1
-1076638319,1
1671674263,1
1512066829,1
-903144356,1
83965,1
96521,1
-730119371,1
3441014,1
93610339,1
3016191,1
949546818,1
63848375,1
-1097128919,1
93832667,1
-931190859,1
-117759745,1
2908512,1
3135268,1
-493563858,1
-599163109,1
3165170,1
-1281653412,1
-1131138723,1
88776,1
2052378,1
-903068212,1
104998682,1
2747,1
71478,1
78518,1
109757538,1
-938215090,1
124775174,1
1118815609,1
-705112156,1
-1265803371,1
110749,1
109771101,1
95848451,1
-975763332,1
66100,1
119528,1
844468266,1
93493475,1
3035599,1
66384296,1
1069376125,1
292831344,1
-899450034,1
109610287,1
-226130051,1
-895953179,1
3599293,1
-2004744658,1
503653224,1
-892492214,1
3194937,1
110115790,1
-1217487446,1
-1276666088,1
-1240083439,1
-1317750766,1
-938608818,1
1527542079,1
101145,1
99050618,1
2056323544,1
-840451150,1
1628815348,1
1050790300,1
105664230,1
-900560888,1
-2097775628,1
2144368293,1
3645311,1
-1389170092,1
-566619335,1
102194064,1
3655435,1
108704142,1
-1823897734,1
3552546,1
-224552371,1
110470,1
1796717668,1
-1165870106,1
-1408442679,1
94921639,1
-793375479,1
3083236,1
-1782234803,1
3512060,1
107947572,1
81874883,1
-1736079254,1
-1591952009,1
2106145,1
-1396226729,1
205422649,1
316232345,1
-1049376843,1
688594720,1
-128400045,1
3496916,1
3030055,1
94742904,1
1728361789,1
3111182,1
-794960318,1
110330781,1
-202715205,1
92960769,1
110990,1
117717,1
-985757667,1
100357,1
1305942142,1
-358004084,1
-372017037,1
-1790831102,1
113890,1
3704893,1
-1188628245,1
957830638,1
1972338614,1
74113692,1
-318277445,1
74526167,1
65788476,1
-874698270,1
109330445,1
112785,1
-1354818879,1
93616049,1
1519474768,1
3046192,1
1914661498,1
-1339091421,1
113101617,1
-982548769,1
84524,1
811393379,1
3381426,1
-213127189,1
279920309,1
-995426295,1
112898147,1
104079552,1
113319054,1
2051584,1
3492904,1
-840111517,1
112202875,1
-1367751899,1
-934610874,1
951543133,1
-677011630,1
2104147644,1
98120385,1
84805,1
1209140747,1
106434956,1
3178592,1
-1072564640,1
66533,1
2189571,1
107022,1
-1211515478,1
3317608,1
67339003,1
-1266283874,1
-694094064,1
106437065,1
-871931895,1
888085718,1
-1068259517,1
107856,1
3313866,1
-2094081558,1
539099937,1
106164901,1
-493887036,1
106098701,1
3138982,1
3105794,1
-518602652,1
340490341,1
80039734,1
2480301,1
81163050,1
106642798,1
315730723,1
99050633,1
104591269,1
3533483,1
-1634581357,1
-1685839139,1
-1798320201,1
102846135,1
492249102,1
-1361636432,1
108871371,1
-2068967745,1
3026866,1
-1218715461,1
120794,1
92909147,1
98794,1
-1351690824,1
1926402035,1
-795281716,1
66036631,1
931331416,1
74704913,1
109651541,1
1849965830,1
-216634360,1
3535789,1
3677,1
-895769410,1
102102,1
2320652,1
1202172337,1
2374421,1
-1650232211,1
77110445,1
1266718699,1
1926283171,1
112677,1
93493356,1
103315,1
-1923410280,1
2241619,1
3208676,1
110124231,1
93111608,1
1124446108,1
-218503555,1
1235317602,1
-456634964,1
-309542241,1
70209345,1
-1429149039,1
2462369,1
110369276,1
-333623209,1
-655921129,1
109413500,1
3016183,1
93503803,1
3202370,1
-330427815,1
-45599008,1
-12022544,1
-907977868,1
-906121128,1
93497082,1
110129026,1
2057418048,1
98367357,1
98629307,1
813473507,1
97618667,1
671194286,1
-1808110047,1
94011702,1
3452293,1
-1392975417,1
-1274253726,1
-977002956,1
101393,1
-903056619,1
3642015,1
-934646895,1
1634682932,1
-1176642493,1
-1053938185,1
3506388,1
-383640241,1
3165203,1
739094827,1
-1605867799,1
746308793,1
-808719903,1
286828592,1
-1400355777,1
-1097452790,1
3273774,1
3046051,1
95769221,1
3649544,1
108104,1
-2122862140,1
-562118541,1
-492014601,1
-545220792,1
-599449367,1
957814433,1
3016252,1
-2069868345,1
-919940862,1
1367122420,1
92909149,1
835492834,1
-429136885,1
530062443,1
-19789259,1
1025385094,1
3526149,1
861219996,1
3019826,1
1233020130,1
67875,1
84,1
69715,1
-1517571622,1
-787599482,1
-1543695434,1
2067243291,1
-1081237823,1
554426222,1
-1216167350,1
100048988,1
109799703,1
-2049557543,1
1038429708,1
787407618,1
-1383211797,1
688087612,1
104075,1
-1352294351,1
-2094363978,1
116515,1
99644940,1
94627023,1
97285,1
-1302894395,1
166931229,1
209951074,1
747457192,1
1449826542,1
1316806720,1
93924644,1
-856935945,1
3135355,1
99450322,1
927851777,1
96914,1
-1772467395,1
-1177939939,1
98450417,1
94924930,1
-1274442605,1
3139207,1
1020283480,1
103334698,1
1094743243,1
3059529,1
1349493379,1
1986002266,1
98436988,1
109624981,1
187882653,1
-898031821,1
1725984347,1
-1798859023,1
3024134,1
3655341,1
109770853,1
1703838533,1
-1355138322,1
-2000213177,1
-104338665,1
-48372004,1
109578560,1
1595507845,1
3029410,1
1043855514,1
-1064834623,1
15230004,1
94839748,1
2390542,1
-788815147,1
-880956788,1
94089999,1
2219,1
-1207109523,1
-2097588970,1
-212364160,1
-2056114370,1
-1068880338,1
-182216565,1
3552490,1
570297641,1
67273218,1
-1178251529,1
950484093,1
-262795013,1
113319020,1
466760814,1
-571785380,1
112217419,1
-1815582866,1
-938420744,1
102865796,1
-787745554,1
660387005,1
-494035753,1
3198446,1
-649505673,1
-298582269,1
83545287,1
-1412630141,1
-1167678826,1
66964,1
68380110,1
1997815692,1
97716,1
-1599488530,1
-2132868344,1
3032303,1
-1516260877,1
109413593,1
2027382605,1
2469,1
-1562504658,1
2074372,1
64951,1
2342559,1
2099,1
2573982,1
79040800,1
88063,1
86134,1
493543604,1
2663108,1
2347,1
65225559,1
88132544,1
79662,1
3500232,1
2011322524,1
-582643067,1
50656956,1
102845964,1
99470807,1
-1363561382,1
-1636487622,1
979894153,1
-323915159,1
-411726642,1
1550783935,1
96955157,1
3533108,1
-1804266784,1
109860359,1
926898465,1
1060199177,1
92932965,1
-1135252750,1
109413026,1
3288286,1
98878,1
-891980137,1
-1932602188,1
-1246178097,1
3534794,1
-1871018730,1
99155599,1
-1388770320,1
-216892368,1
-1965003230,1
95457908,1
113319035,1
548670755,1
-795274028,1
-909894182,1
109641682,1
835260319,1
2312,1
